Date,User,Tweet
2016-11-28 04:51:13+00:00,pravinelex,Hajipur/Bihar is against Today's Bandh. Running everything as usual. #Demonetization
2016-11-28 04:49:16+00:00,anilkohli54,to their own detriment opposition has further increased support for PM Modi by their mindless opposition to #demonetization
2016-11-28 04:48:04+00:00,NotNewToAny1,#JanAkroshDiwas Govt must bring white Paper to decide responsibility of procedural failure of #Demonetization. @OfficeOfRG @INCIndia @nsui
2016-11-28 04:44:38+00:00,anilkohli54,Rarely does the Opposition gets exposed so badly as it has been over #demonetization.
2016-11-28 04:44:26+00:00,SsnkSinha,"On  #JanAkroshDiwas, I want to thank PM Modi and government for doing #demonetization. Let corrupt cry. @OfficeOfRG @TajinderBagga"
2016-11-28 04:42:04+00:00,youdle,"No #AkroshDivas in Karnataka, way to go! #Demonetization  #BlackMoneyDebate"
2016-11-28 04:39:04+00:00,gleegirlme,"Refused by 6 autos 4m morning . #Demonetization effect has gone n we r back 2 usual days, #AutoRefusal #NoCashCrunch #AlwaysBlameSomeone"
2016-11-28 04:38:07+00:00,captshekhar,"Please Don't Ask for 
Any #Paymnt
Or 
Any #Salary due to #Demonetization :(
Please Help our PM 

 #DeMonetisation"
2016-11-28 04:35:13+00:00,tirthrajbarot,"When 1/5th population can't buy atta, how will they buy data?
#CashlessAakrosh #MannKiBaat #PMonAIR #Demonetization #DemonetizationBenefits"
2016-11-28 04:32:23+00:00,captshekhar,"Please Don't Ask for 
Any #Paymnt
Or 
Any #Salary due to #Demonetization :(
Please Help our PM"
2016-11-28 04:31:28+00:00,captshekhar,"No #Paymnt
Or 
No #Salary due to #Demonetization :(
Please Help our PM"
2016-11-28 04:28:29+00:00,beingpsychic,The more opposition protests against #Demonetization the more firmly i believe in our Prime Minister.
2016-11-28 04:28:27+00:00,Piyu3690,"On the day of #BharathBandh, #people are #enjoying their #work
All #support #demonetization"
2016-11-28 04:28:16+00:00,JiteshTrapasiya,#Demonetization: @PMOIndia Prime Minister @narendramodi ’s idea of #Cashless #IndianEconomy #Unrealistic
2016-11-28 04:21:20+00:00,TheGulamAli,I support #Demonetization so I am against Strike....
2016-11-28 04:20:39+00:00,rajeshs142,#JanAkroshDiwas logic -- Ppl are facing problems due to #demonetization. So lets cause more problems by calling a bandh.
2016-11-28 04:19:50+00:00,guffawer,"We have our own financial calendar now, starting 8th November 2016.
BC - Before Currency
AD - After #Demonetization"
2016-11-28 04:18:09+00:00,TVRNSarma,Without proper alternative measures #Demonetization forced the common people to wander around ATMs and Banks. #janakroshdiwas
2016-11-28 03:48:23+00:00,uxmahesh,Finished calling India. Parents are back @ Salem. Feeling the pinch of #Demonetization and cash crunch. Limited cash flow. Pathetic NDA govt
2016-11-28 03:46:02+00:00,sunshinekiran,Today is a day as usual... Total support to #Demonetization... #NoBlackMoney #NoCorruption... #NoBundh...
2016-11-28 03:45:36+00:00,Breezyaleem,Once again PM proved he is the PM of 33% people by talking on #Demonetization in a election rally.
2016-11-28 03:31:09+00:00,ratneshkjain,"#IStandForWhite
#IStandForIndia 
I support #Demonetization drive by @narendramodi"
2016-11-28 03:19:28+00:00,gbenhur,"#demonetization is to:
abolish black money (PM)
defeat fake currency (RBI)
make counting easy (Bibek)
It's not demonetization (RS Prasad)"
2016-11-28 03:15:37+00:00,SaeedkhanTOI,"#Gujarat HC to hear today Bhavnagar dist co-op #bank's plea against #DemonEtization, ban.@timesofindia"
2016-11-28 03:07:06+00:00,chaitanyaacv,"Life is screwed, work gets worse and #demonetization is on top"
2016-11-28 02:59:24+00:00,SubhrangsuD,PC of @INCIndia saidHEwld've QUITin case #DeMonetization (xchange route of 1000&amp;500 notes)as his priority wld've2protect CORRUPT @BJP4India
2016-11-28 02:58:54+00:00,JustAshees,468 deadly #Maoists #Naxals have surrendered after #Demonetization .
2016-11-28 02:54:29+00:00,joshisuhas,"From billions in d wld,@suhasinih found a Greek guy 2 tlk abt #demonetization. Madam; sm othr folks fr Malawi &amp; Burundi r also ready to talk"
2016-11-28 02:54:17+00:00,punarbashu,Today it is #Sarkari_Bandh  in #Odisha --- #demonetization
2016-11-28 02:49:36+00:00,anuragkumarlko,If nothing else #demonetization will take 500 rs. notes out of circulation absolutely hated them
2016-11-28 02:45:06+00:00,gopalkagarwal,On Indianews18 #IBN7 from 9 am now on #Demonetization and #BharatBandh
2016-11-28 02:37:24+00:00,mantralayatimes,"Tripura's Left parties to observe 12-hour shutdown to protest against #demonetization today.

— All India Radio News (airnewsalerts) Novemb…"
2016-11-28 02:35:03+00:00,abhaga,A shit storm of muddled up data showing benefits of #demonetization is about to hit us. Who's going to do doodh ka doodh aur pani ka pani?
2016-11-28 02:34:03+00:00,ankit_singh04,"Cash is the SOURCE to purchase GOODS, cash is not GOODS to keep in, support #gocashlessgodigital #demonetization"
2016-11-28 02:31:51+00:00,IndianGorkha11,"Now We have our own financial 
calender. starting 8th 
November 2016:

BC- Before Currency
AD- After #demonetization"
2016-11-28 02:30:38+00:00,airnewsalerts,Tripura's Left parties to observe 12-hour shutdown to protest against #demonetization today.
2016-11-28 02:23:38+00:00,rho_hit,"Modi is a racist. He doesn't like anything which is black. Not even money.
#चोरों_की_बारात
#demonetization"
2016-11-28 02:19:43+00:00,jhalife,#MannKiBaat @Olacabs @Uber request you to not apply surge pricing today. #digitisation  #NoBharatBandh #demonetization
2016-11-28 02:19:04+00:00,Prof_Khasa,"#Demonetization decision to take political edge n try to face wash over d issue of Black Money. Whats ur take?
@pkm370 @kamaaaa6 @aartic02"
2016-11-28 02:13:20+00:00,DrRashid_actvms,#demonetization Now ATM shouting give me money no one come and seeing towards me is this #DigitalIndia  mera kya. Kusur I never voted anyone
2016-11-28 02:09:26+00:00,shekharkumta,#Demonetization No clear distinction between GREED and Self-Interest. Maximisation of self-interest is at the heart of economic lib!
2016-11-28 02:08:16+00:00,Amankundra,What will you do today? #demonetization  #BharathBandh #IwillWorkToday
2016-11-28 02:07:13+00:00,mantralayatimes,"#Telangana State Cabinet to meet today over post #demonetization issues.

— All India Radio News (airnewsalerts) November 28, 2016"
2016-11-28 02:05:50+00:00,shekharkumta,#Demonetization Noble intentions but major flaw in thinking. Money is only a utility. Black or White needs external determinants.
2016-11-28 02:05:15+00:00,sachin_joshi,"One inept govt intervention can do a lot of harm to d vast majority, who r trying to make a legitimate living @nytopinion #demonetization"
2016-11-28 02:04:58+00:00,ABHIVIKAS,"#चोरों_की_बारात i support @narendramodi on #demonetization,@INCIndia is corrupt and its hand is with #looters #terrorists #seperatists"
2016-11-28 01:59:30+00:00,airnewsalerts,#Telangana State Cabinet to meet today over post #demonetization issues.
2016-11-28 01:57:49+00:00,RajeevSrinivasa,"What should @PMOIndia do with #demonetization windfall funds? No, don't put it in Jan Dhan accounts. Buy a few submarines, other naval ships"
2016-11-28 01:56:29+00:00,kpsb1,"#demonetization
Today people of India will show the exact result to the parties what really they want #GoodGovernance or #CorruptOpposition."
2016-11-28 01:40:28+00:00,KanthalaRaghu,Parties opposing #demonetization are alluring minority manipulation. #BharatAgainstCorruption #BharathBandh
2016-11-28 01:22:08+00:00,mantralayatimes,"#Odisha govt decides to keep all educational institutions closed today in view of proposed protests by opposition against #demonetization.
…"
2016-11-28 01:14:05+00:00,airnewsalerts,#Odisha govt decides to keep all educational institutions closed today in view of proposed protests by opposition against #demonetization.
2016-11-28 01:08:01+00:00,TheRanjitPathak,"Pls don't support bharat Bandh, but way #demonetization forced on poor was wrong. And I am not anti national 😁"
2016-11-28 00:29:23+00:00,ssr_sundar,#Demonetization has been wonderfully marketed by modi and north india media as A step against #corruption #struggle
2016-11-27 22:55:12+00:00,muthukumarr,#demonetization .... one of the best plan to strengthen the economy since Independence. #PMOIndia #Modi
2016-11-27 22:12:56+00:00,crguna1,"Wish @SushmaSwaraj was in good heath &amp; at the least, apologizes to the foreign tourists unable to use their own cash due to #Demonetization"
2016-11-27 20:51:22+00:00,DuttaShubha5,Cheap @KapilSibal of @INCIndia finally came with muslim card on #demonetization. How mean these pseudo seculars are!!!!
2016-11-27 20:51:02+00:00,slowvoicepls,"Leadership is not about the next election, it's about the next generation.
@narendramodi 
#IMwithModi 
#MakeInIndia 
#demonetization"
2016-11-27 20:45:38+00:00,slowvoicepls,"A leader is one who knows the way, goes the way, and shows the way. #IMwithModi 
#MakeInIndia 
#demonetization 
#BlackMoney"
2016-11-27 20:28:03+00:00,outburstindia,People knowing #DeMonetization of 500/1000 notes &amp; issuance of 2000 will take place on same date &amp; time had already Purchased properties.
2016-11-27 20:03:34+00:00,tk24dutta_india,I was neither happy nor unhappy with #Demonetization drama of @BJP4India as because political parties &amp; other holders of Bl money will lose.
2016-11-27 20:03:12+00:00,outburstindia,"Why #DeMonetization was done ....only BJP knows?
Buying of land, depositing in Banks and receiving currency only in 100 notes prior 8th Nov."
2016-11-27 19:53:36+00:00,AJITPRABHU93,Atms should now change their sign boards from ATM 24HRS TO ATM 2-4 HRS. #demonetization
2016-11-27 19:38:25+00:00,ravi4nation,Lets work an extra hour tomorrow and express our support for #Demonetization  #चोरों_की_बारात
2016-11-27 19:31:23+00:00,honest_lier22,Yeah i faced troubles..still facing it.. but if its gud for our country..let's giv it a go.. #demonetization
2016-11-27 19:18:25+00:00,vipul2777,"The big question now is why didn't congress ever did #Demonetization .. It is best to tackle with black money

 #चोरों_की_बारात"
2016-11-27 19:04:12+00:00,OpenEndClub,"#Demonetization
#OpinionOpenEndClub
The situation needs fluid solutions, not speeches."
2016-11-27 18:52:44+00:00,umakantsingh_IN,"Don't know purpose, effect,but essential definition of #DeMonetization is rendering all black money zero,what bandh aims at?#चोरों_की_बारात"
2016-11-27 18:51:09+00:00,monikaadlakha,"Just as I was entering the #LoveYouZindagi zone, someone knocked me out with a #Demonetization punch
#toughluck #timesarehard #aamaadmi"
2016-11-27 18:50:16+00:00,TheAngrezJailer,"To oppose henious #demonetization move, liberals will not go for potty in the morning because bandh matlab total bandh."
2016-11-27 18:46:31+00:00,anshbatra90,Do you support Bharat band by opposition parties on 28 November against #demonetization
2016-11-27 18:45:07+00:00,undercoverpro,got change for 2000 rs easily today. Also went all the way to Tirupati &amp; returned without finding anyone complaining about #demonetization
2016-11-27 18:40:47+00:00,krishnaisdinesh,Not even single man is #protesting  #demonetization only ugly #politics. Either good or bad #politicians will #protest.
2016-11-27 18:40:35+00:00,undercoverpro,Is it just me or Muslims are protesting #Demonetization in a disproportionate manner?
2016-11-27 18:39:26+00:00,iamTapanPandya,"Who's ""DRAMA"" you Love the most ?
#arvindkejriwal or #RahulGandhi 

#चोरों_की_बारात #BharathBandh #Demonetization #India #BlackMoney
RT"
2016-11-27 18:36:16+00:00,SAMI_hadyh,"Narendra Modi says he has been planning on #Demonetization since 10 months.
Ravishankar Prasad says RBI advised PM to scrap notes."
2016-11-27 18:25:56+00:00,MannuShar,#demonetization. Commerce teachers Are so confused Right Now.. They Can't decide whether cash in hand is an asset or a Liability.😂😂😂
2016-11-27 18:24:26+00:00,somanathg,"#Demonetization

India moving towards ""cash-less"" economy. :)
Pakistan is already a ""less-cash"" economy. :/"
2016-11-27 18:18:08+00:00,Abhishe55899502,"Last week release #Force2 &amp; this week release #DearZindagi are box office hit. Where is #demonetization devil, who kills?"
2016-11-27 17:54:16+00:00,lonkar22,"I am a common man, I am not at all suffering from #Demonetization and I request politicians from all the parties to stop worrying about me."
2016-11-27 17:52:31+00:00,drrkmohanty,#Political parties who oppose #Demonetization will be worst sufferer in long term.
2016-11-27 17:51:40+00:00,drrkmohanty,#Political parties who oppose #Demonetization will be worst sufferer.
2016-11-27 17:50:12+00:00,satheesh_kcp,"Interviews after #demonetization : 

HR: So what do you expect from us?

Me: New currency notes 😳"
2016-11-27 17:48:35+00:00,Dineshsuthar88,All Indians will see tomorrow when all thieves will come out from their holes to support openly Black Money #Demonetization #चोरों_की_बारात
2016-11-27 17:43:41+00:00,SAMI_hadyh,"Atleast tomorrow, all opposition workers(AAP,Congress,Left etc etc) should unite &amp; protest. Don't take out separate lines. #Demonetization"
2016-11-27 17:41:09+00:00,saket71,"If you have to walk three steps to do, but you take those steps arrogantly, you think you're invincible, you'll die."" - #Demonetization"
2016-11-27 17:38:30+00:00,umakantsingh_IN,"Modi has issued #DeMonetization as""stamp""of stamping out black money,let's see what it means,how it means, 4believing public?#चोरों_की_बारात"
2016-11-27 17:31:47+00:00,devnaik99,#demonetization Can any authority answer this? Why RBI is not supplying small denomination notes. They r sending useless soiled note to bank
2016-11-27 17:29:03+00:00,jay_ambadi,"Running of ambulances has come down on NH 17, post #Demonetization. Some say, earlier they were transporting black money, which stopped now!"
2016-11-27 17:13:13+00:00,jsduggal,Was the motive of #Demonetization Cashless economy or removal of black money from economy . Aakhir ho kya raha hai iss desh me ???
